business_id,categories,latitude,review_count,city,stars
JyqLejwP2CJ4KqdG9fOxDg,Food;Coffee & Tea,33.4952769,6,Phoenix,3.5
faEvaCUMdOaBfXnDHHDrOQ,Sandwiches;Restaurants,33.4954826,3,Phoenix,5
L9X45EZhSDwT7z13TYzYlg,Burgers;Hot Dogs;Restaurants,33.6381333,5,Surprise,2
ZdXyTqHMier_fdiW7xbU4g,Bakeries;Grocery;Shopping;Florists;Food;Flowers & Gifts,33.37704,9,Mesa,3
sdnl07WmIzVxqNQv6DdyHw,Burgers;Breakfast & Brunch;Salad;Restaurants,33.2792396,18,Chandler,3.5
SX0pCDRvuTEoXobTovJEIQ,Sandwiches;Restaurants,33.4226468,14,Tempe,3.5
M7jvW4O8QZUrsRRqjopbPQ,,33.579606,3,Paradise Valley,1
lR31UFZSVQ_yxPXxvqk6iQ,Hair Salons;Beauty & Spas,33.43284258,3,Mesa,5
ySD906agDBf3IFoSGa2vOQ,Home Services;Real Estate;Apartments,33.644706,3,Scottsdale,3
ZvxDKBT9A7z1Ab71Zz_mig,"Videos & Video Game Rental;Books, Mags, Music & Video;Shopping",33.551452,4,Glendale,3.5
7fbL39HYGZzglYdNqlESOA,Flowers & Gifts;Shopping,33.641708,5,Phoenix,2.5
wf5Wc1RXkxlCfAUhwkUCow,Active Life;Skating Rinks,33.315028,14,Chandler,4
CBYb4b3r-v9a9O0z8gaNjQ,Hotels & Travel;Car Rental,33.5379925,3,Glendale,2
drqCrnSqtGffJ1z60aWkxg,Bars;American (Traditional);Pubs;Nightlife;Sports Bars;Restaurants,33.3348868,82,Tempe,3
vk6VFm10drmhaNHjGJWFeQ,Mexican;Restaurants,33.3938132,12,Mesa,3
G9etafev6yU6mYM0A3LbZQ,Food;Grocery,33.712351,3,Glendale,2.5
eJlxKozjEOgDVY38l9z9gQ,Health & Medical;Chiropractors,33.379539,6,Mesa,4.5
hjaAYBF8u8wacCA3p6Vnzg,Interior Design;Home Services,33.5384263,3,Phoenix,2.5
0W9wB0UqefUrZrQh8i7o2Q,Shopping;Office Equipment,33.4797929,5,Phoenix,3.5
kq7esIwZpYXLKPJhHMIZgg,Sporting Goods;Shopping,33.2773591,5,Chandler,4
0YCV8260mMgN0PxuzAtO3g,Sandwiches;Restaurants,33.4503008,5,Phoenix,2.5
OLJkbpN8C-L22uhpkHRRlg,Optometrists;Health & Medical,33.3247677,3,Gilbert,5
4EVpbGL5CBZwkKKfz7TcXQ,Home Services;Heating & Air Conditioning/HVAC,33.368765,5,Tempe,5
CPZQjiHBEh_4PonvdFO1Hw,Department Stores;Fashion;Shopping,33.4870502,7,Goodyear,3.5
UxYFIv8MofuwiiViAtUhnw,Building Supplies;Home Services,33.6502558,6,Phoenix,3
PCxmo-5YJTa6gOfhP4Cttg,Breakfast & Brunch;Cafes;Restaurants,33.450251,35,Mesa,4
uau6ldEMdlXKYwA3f-HUpg,Food;Coffee & Tea,33.32559026,5,Mesa,4
Rk38NtNrdB7nS2mHr5oeQQ,Shopping;Drugstores;Beauty & Spas;Food;Convenience Stores;Cosmetics & Beauty Supply,33.072976,3,Maricopa,3.5
Z8rpy16qv2uzZsNHm7N9cg,Burgers;Fast Food;Restaurants,33.5083166,3,Phoenix,4
G2HtiETaLokw0kvACS_gKw,Shopping;Wholesale Stores,33.285391,11,Chandler,4
oR8nlvGPa0mgPGUpjKXbsg,Shopping;Cosmetics & Beauty Supply;Beauty & Spas,33.4242143,4,Phoenix,5
Dw2266aTGmU5z0l3RE7iow,Hotels & Travel;Car Rental,33.451309,3,Phoenix,3
w5kFiyf1nINegQi1OcVeLA,Active Life;Golf,33.7430592,6,Peoria,3
6tJKZaJXmkzHFr2if1xYGA,Hot Dogs;Restaurants,33.479889,5,Phoenix,3
1zK6sQSyZlPJpzefjA-GHg,Pet Services;Pet Groomers;Pet Training;Pets;Pet Stores,33.37766,8,Gilbert,3
g2PqgHDyjj8X8v-gZA7Yhg,Fast Food;Restaurants,33.5994904,5,Phoenix,3
cI2-F7dOj31fUiYCWY2vPg,Mexican;Restaurants,33.6379451,13,Sun City,4
15jVEdXkGWOwDadLOHGUOw,Beauty & Spas;Nail Salons,33.4615009,13,Goodyear,3.5
jDyn5GnMiWllhB7qDpzltw,Mexican;Restaurants,33.3120903,27,Chandler,4.5
bUQC1_Z3TZBoz46EqXko4w,Food;Grocery;Convenience Stores,33.65458031,3,Phoenix,3.5
gL-bTBj3lYtDz7H2IK4jUw,Burgers;Fast Food;Restaurants,32.943589,13,Gila Bend,3
uEgmZTgC6yzgf3kxW6PECA,Restaurants;Pizza;Italian,33.756006,4,Cave Creek,3
IU3zWQCMj7sGzYRVjz4z5A,Arts & Crafts;Shopping,33.71104,7,Glendale,3.5
P5a2hK5G64J7DcNwLAPhuA,Steakhouses;Seafood;American (Traditional);Restaurants,33.3045866,161,Chandler,4
TbaAnzOTX2-boTbAp3e8Qw,Mexican;Restaurants,33.377308,104,Gilbert,3.5
PZv6SPORD9ivj4jwKvGgjQ,Pizza;Restaurants,33.58665657,120,Scottsdale,4
QoFRAwMpoaMBlfg7ygh7rA,Food;Grocery,33.538385,13,Phoenix,3
IkJGALk6OvASIiFLkuTIDg,Bars;American (Traditional);Nightlife;Restaurants,33.23237167,20,Queen Creek,3.5
3Wk_XhfBeVYghPV7ofe9LA,Doctors;Health & Medical;Pediatricians,33.3064118,7,Chandler,5
WZ0Je6CrXeQixF8TxzPZfQ,Hair Salons;Beauty & Spas,33.638108,3,Glendale,3.5
EnRZNWcH8sziqEnbRnIFsQ,Banks & Credit Unions;Financial Services;Mortgage Brokers;Home Services;Real Estate,33.6407988,4,Phoenix,3
Xs__MjMd8MWgJWFqnAN11w,Sandwiches;Restaurants,33.480186,6,Phoenix,3
_NnOolczVHfhEHgCOhpxAw,Mexican;Restaurants,33.395974,10,Mesa,4
Yy9hqcM4V-0Rp2bIQoR4HA,Pizza;Restaurants,33.6402004,7,Phoenix,3.5
jYXgsMgpoGm1ZrHYT0CM0w,Chinese;Restaurants,33.4222436,12,Tempe,3
aSbFdUEvx8ZTPcdMIy4XTA,Fast Food;Restaurants,33.439893,3,Tempe,2
eJpr6Ks8pr4bmvDVPTN-Xg,Sandwiches;Restaurants,33.56890931,130,Scottsdale,4
_zWffwos9wOpl3oesk8_Og,Veterinarians;Pets,33.5801707,6,Peoria,3
htMf9hWX1cHscJOipXmjCA,Burgers;Sandwiches;Restaurants,33.5839581,14,Phoenix,3.5
gsUJJjODmp2ASGHKqzkICQ,Active Life;Martial Arts;Trainers;Fitness & Instruction,33.5283044,3,Phoenix,5
m9_BUX-WkIi62jy3qa3tvg,Food;Grocery;Shopping;Drugstores,33.33548605,7,Gilbert,4.5
E4fsijuAlC_jhhM4i8q_Ew,Shopping;Cosmetics & Beauty Supply;Beauty & Spas,33.2998328,15,Gilbert,2.5
rp7X0MYQEQ4BtudkSOq7gw,Sandwiches;Restaurants,33.3791269,8,Tempe,4
lFG6sfElHJ39-dAqSw56UQ,Health & Medical;Dentists;General Dentistry;Cosmetic Dentists,33.3052138,4,Chandler,4
M7_Po-yLmNuqh3Qh3KC8pg,Shopping;Drugstores,33.07282726,7,Maricopa,1
k9caDi4i2o5BRcWcyGRNnw,Shopping;Drugstores,33.3056157,4,Chandler,2
gKh7V9YKQruApSvaWUnSRw,Pediatric Dentists;Health & Medical;Dentists,33.615428,7,Scottsdale,4
c-np04wbOv58fkqypxkZYw,Pet Groomers;Pet Services;Pets,33.462218,3,Scottsdale,3.5
XMVetdmE2IzMcRbvjhVFnQ,American (Traditional);Restaurants,33.451334,6,Phoenix,4
eXALA0wNH2LdwpUlGvWsKw,Buffets;Chinese;Restaurants,33.480827,5,Phoenix,2.5
IfVtLuSVr9hStyGoL1UXDA,Fast Food;Restaurants,33.581867,8,Scottsdale,2.5
rkGPf4cbyUJqHgKZPvaTnw,Kitchen & Bath;Shopping;Home & Garden,33.2974895,14,Chandler,3.5
yoA1tCBRrUt4a65CSjNHJw,Delis;Restaurants,33.63999,10,Surprise,3
WIDZSGjX4GGKIp1nZoHepg,Banks & Credit Unions;Financial Services;Mortgage Brokers;Home Services;Real Estate,33.5098399,5,Phoenix,4
tifAjXnLQvUbiNBEmzLJ7Q,Local Services;Funeral Services & Cemeteries,33.444466,7,Mesa,3
CCNwvFbC6QjJ0RN7l3Zh9w,Pet Services;Pet Groomers;Pet Training;Pets;Pet Stores,33.4647004,11,Avondale,3
WfCqK14lbTLRDgjMNDEa_g,Pizza;Restaurants,33.377677,5,Tempe,4
hkGenf8P-MAEV11XlXD7BQ,Colleges & Universities;Education,33.60629169,6,Scottsdale,4
8Gh4a0-MCLPRKbIn5BmYBg,Food;Grocery,33.292387,6,Gilbert,4
EQTdq1SJuU6bjC3myEfDWg,Italian;Pizza;Restaurants,33.305063,13,Phoenix,3.5
9rm2_ReZLPm3kOUiMpb0ZQ,Hair Salons;Hair Stylists;Beauty & Spas,33.6383319,7,Glendale,3.5
wS3Prf74kSK-PoJdlTymlg,Beauty & Spas;Nail Salons,33.4340612,5,Avondale,4
CLJ0Bb2AEAOSlQeBk-yqyQ,Local Services;Dry Cleaning & Laundry,33.321491,12,Chandler,4
deu5RFUe4w8dO5DDFb8Rig,Shopping;Optometrists;Health & Medical;Eyewear & Opticians,33.6382509,5,Surprise,4.5
VwONNCUI93Qb4SgxvuBd-g,Shopping;Drugstores;Beauty & Spas;Food;Convenience Stores;Cosmetics & Beauty Supply,33.554116,4,Phoenix,2.5
fOERqjUznd2KBMKrxlMUww,Shopping;Wholesale Stores,33.6241474,68,Scottsdale,4
inlhnedQ9vBTcXZzF7naBA,Food;Grocery,33.6104611,12,Surprise,3
r0nfhTwLbFJq1sIC3pcxKQ,Home Services;Real Estate;Apartments,33.299505,3,Phoenix,3.5
UNnhrvK631_CZonJbQXJtQ,Car Wash;Automotive,33.5704697,3,Peoria,2.5
Cyf3swb8aN-AAMxlUKPsrg,Health & Medical;Dentists;General Dentistry,33.3777827,4,Mesa,4
Pcy4l-CWfsp9nE7HFnfEeA,Hair Salons;Barbers;Beauty & Spas,33.5946244,5,Fountain Hills,4
k6iCPQBg29rXO7vq6ya4ig,Sporting Goods;Shopping,33.29584616,4,Chandler,4
kSgqFNVw-3QS-hPvoVLGxA,Shopping;Home Services;Internet Service Providers;Mobile Phones;Professional Services;Electronics,33.639176,8,Phoenix,3
dt6JlLvZuOFZ3TM3rI_L8w,Food;Grocery,33.6403357,3,Scottsdale,3
iE3kE4V7xdXIGlK7eck8bA,Tanning;Beauty & Spas,33.5092463,7,Phoenix,3
c0iszTWZwYtO3TgBx0Z0fQ,Hotels & Travel;Event Planning & Services;Hotels,33.414027,15,Tempe,1.5
m_kPaUZ3ThSsIWld7-_nYg,Colleges & Universities;Education,33.436455,3,Phoenix,3.5
OveJgGrAts9Hak0-JQQt-w,Food;Grocery,33.481445,8,Phoenix,2
v06Y2xsxG7YclH0P1m5uDg,Beauty & Spas;Nail Salons,33.5675058,12,Glendale,4
Oi-69K5O6EkBAQGAjU-gsg,Tires;Automotive,33.597627,3,Phoenix,3.5
BBQe1NQW0s-SKjBBHelJ_A,Pizza;Restaurants,33.395099,5,Mesa,2.5
Z3099QD8LfhWrZbaq8Cjrw,Food;Grocery;Shopping;Drugstores,33.3785715,12,Gilbert,4
611e9HK9aVDPq9DUcMtNNA,Hotels & Travel;Transportation;Airport Shuttles,33.449188,95,Phoenix,4
848HJW-KVeEyOg9HuSV94A,Skin Care;Day Spas;Tanning;Spray Tanning;Beauty & Spas,33.636257,5,Scottsdale,4.5
jBZpROtgpME0oz9caUjGrg,Tires;Automotive,33.3789628,11,Mesa,1.5
p_ZzhAeNxremCgJtEvmdkw,Health & Medical;Dentists;General Dentistry,33.611799,3,Phoenix,5
Yy3FukzeyEjp5Aem6GhvsA,Shopping;Drugstores,33.3923429,5,Tempe,2
QFpSNGcC4x_hsiksme5R9A,Local Services,33.5243639,4,Scottsdale,3
inDYSqSDMyrfBhOZc702rw,Professional Services;Television Service Providers;Home Services;Internet Service Providers,33.6782379,210,Phoenix,1.5
_0DvMQAs9KvA58Pf3Z4ltg,Food;Ice Cream & Frozen Yogurt,33.711091,5,Phoenix,4.5
X-L8U0Kjsb6ey4gNf6fyLQ,,33.6397913,3,Glendale,3
74TtigbYxiFAAAxIg06wOg,Food;Grocery,33.598978,4,Phoenix,4
m7ZeiEJq71akpu4ggCXq3Q,Car Wash;Automotive,33.614566,6,Scottsdale,2.5
p1SbkeKSBBPi_UWr_RaA0A,Beauty & Spas;Nail Salons,33.5262993,6,Phoenix,4.5
B-snHoVKRLzT8r1QUDlveg,Hair Salons;Flowers & Gifts;Shopping;Florists;Beauty & Spas,33.4505475,4,Avondale,4.5
0u0I_UUbsE6kc9so_WlBRQ,Shopping;Mobile Phones,33.4796486,6,Phoenix,3.5
yFaf4-3_zEac5AUC84Vlcg,,33.2451623,8,Chandler,3.5
adHudMAc3JxCHY8jjNfzZA,Home Services;Real Estate;Apartments,33.4941704,5,Scottsdale,2.5
4YZIJhHzu6Z4JmfsVjoHOQ,Shopping;Eyewear & Opticians,33.6205482,9,Scottsdale,4.5
HXIwTk1zKEU9mvjkrMPLoQ,Burgers;Fast Food;Restaurants,33.5528595,9,Glendale,2
rnjW1bwUxToMkVkpsZ8tcQ,Flowers & Gifts;Shopping;Florists,33.3351812,8,Tempe,5
H0QkByri08NTgd8KEdyCsw,American (New);Mediterranean;Restaurants,33.4222436,7,Tempe,2.5
ElBtP-JnZ_6c7weTIOHQVw,Mass Media;Radio Stations,33.3602008,5,Tempe,5
O02Z6r9mO3tORhD5ynWPeg,Food;Coffee & Tea,33.3356628,29,Tempe,4
Rg4dHuszzF0Mb4yqtoHSiA,Mexican;Restaurants,33.377437,52,Mesa,4
oN4RW6zQn2JMlcWL7Ukqgw,Restaurants;Pizza;Italian,33.017727,14,Florence,3
5Va2HCh_R2fhdGI15K32XA,Chinese;Restaurants,33.652755,28,Peoria,3.5
aIS-pk-2Ph4Oq1LqZEm2Pg,Shopping;Jewelry,33.383123,3,Tempe,4
EdQRXa0sTJ1vFK6_c8vMLQ,Automotive;Auto Parts & Supplies,33.3203505,7,Chandler,3
H9r0lcWEEMTwaLRWq-9tzg,Health & Medical;Massage;Chiropractors;Beauty & Spas,33.6552062,6,Phoenix,4
w534NlI52Y0RAzwOZrYmTQ,Shopping;Wholesale Stores,33.6432242,40,Glendale,4
VD8a_B589J_NlCirS8QA0Q,Greek;Mediterranean;Restaurants,33.825638,24,Carefree,4
QWrMFSrUBn7nAKnuEu-UHw,Sandwiches;Pizza;Chicken Wings;Restaurants,33.5373086,4,Scottsdale,4.5
XW65HO36L_KalDYKE1HEgQ,Sandwiches;Restaurants,33.5803865,3,Peoria,3.5
jePePaC2MlRKujbqy3EtoA,Filipino;Restaurants,33.3480347,10,Chandler,3.5
FR8cU5Xg1nfRlGczBhZmFg,Tree Services;Home Services,33.441743,4,Mesa,4.5
9qHuLU9jUJd3IGPpEn7Ejw,Tanning;Beauty & Spas,33.069413,3,Maricopa,5
tpNpvZiFXa9vqrHITmAwfg,Beauty & Spas;Nail Salons,33.604685,6,Fountain Hills,3
GjY3YczfF_wT7-euVoSbWQ,Food;Grocery,33.4080374,4,Phoenix,3
38iSJK9_XEMuz_3JBu_k3g,Fast Food;Restaurants,33.3789115,3,Mesa,2.5
zGG7fovV8ejZsoqoX5UnUw,Health & Medical;Dentists;General Dentistry,33.6401596,4,Phoenix,4
vv9XqQyal9wvcufHteMuLQ,Department Stores;Fashion;Shopping,33.6385658,8,Surprise,2.5
1_siFXaQbxck3tiKRwnq7Q,Breakfast & Brunch;Sandwiches;Restaurants,33.34876301,127,Tempe,4
4gLKIXk0GhWFjnOm0ZIthA,Beauty & Spas;Hair Removal;Nail Salons,33.304492,8,Chandler,4.5
n2k-TsheMzgK3CiUnc6u0Q,Car Wash;Automotive,33.5816675,6,Scottsdale,3.5
NxAdj_1cIIKJVs-lnWA9oQ,Food;Grocery,33.523427,3,Phoenix,3.5
ggjdeyeuUVcNmBkoEXA13g,Mexican;Restaurants,33.4833678,75,Scottsdale,4.5
jN2NAKO5Rn5IT8udZ0imdg,Burgers;American (Traditional);Fast Food;Restaurants,33.384163,30,Mesa,3.5
_I7nVEME1ZJN3WK8xdwNgw,Tires;Automotive;Wheel & Rim Repair,33.3333494,7,Tempe,4
fjgGS_jrQVz1PPl74K7C-A,Health & Medical;Hospitals;Family Practice;Doctors,33.6541136,3,Phoenix,3.5
ix5rNG55EmWbzTranmt_Og,Pizza;Restaurants,33.331044,6,Gilbert,3
SEt4A0vHXFRJE-Z-Qr9Ybg,Health & Medical;Dentists;Cosmetic Dentists,33.294624,3,Gilbert,5
ZAd2hniecnqH00t01ODQ3w,Shopping;Wholesale Stores,33.293696,57,Chandler,4
MkB9Qq_0WJt5VjC3spZZJA,Active Life;Gyms;Trainers;Fitness & Instruction,33.383092,23,Mesa ,3
2B0pIRjAt64mFMV-2ZRCfg,American (Traditional);Restaurants,33.5094627,3,Phoenix,2.5
xHVequQXQGVd1aT27HS6_Q,Burgers;Restaurants,33.4227165,3,Phoenix,3.5
Y3aGBK1lDWLIbnDC1Ypx0w,Women's Clothing;Fashion;Shopping,33.467913,3,Mesa,3.5
GGlF64qQpWvx50ss17ZpXQ,Food;Grocery;Shopping;Drugstores,33.597449,6,Phoenix,2.5
bMfvRSC-KaTu3QYGMWTv9A,Cheesesteaks;Hot Dogs;Sandwiches;Restaurants,33.49391568,66,Phoenix,4
jpgmMTN__BHg_lnJEUjM-g,Chinese;Restaurants,33.5557353,7,Scottsdale,4.5
EA6IdwQ_E9QIur9zCinx8A,Automotive;Gas & Service Stations,33.654698,3,Phoenix,2
YwIeVh87wand28elnC4Bjw,,33.449188,3,Phoenix,2.5
TvUT6RrTcw8rzBO3QXOWvQ,Food;Grocery,33.3931449,4,Mesa,3
HL_GipJZfwOUFHy7TKQGFA,Auto Repair;Automotive,33.425303,7,Tempe,5
bzt-uGYV8RT_3zaaDKNdkQ,Hair Salons;Beauty & Spas,33.5368278,4,Phoenix,4.5
fQR9fI8LxUCUidXYgzWPtg,Local Services;Shipping Centers;Notaries;Printing Services,33.37844498,3,Mesa,2
OeZ04ZUJ1o7ia-rwiq7CiA,Doctors;Health & Medical;Pediatricians,33.3005084,3,Chandler,4.5
EdPa3d82Dq_za2Wf7Dtysw,Food;Automotive;Convenience Stores;Gas & Service Stations,33.4950066,15,Phoenix,4.5
cBIVNESe2SzUikySlzu5EQ,Home Services;Cabinetry,33.3059592,12,Chandler,4
oyCqRo5-Huv6Rf3aO9vjlw,Health & Medical;Hospitals,33.463111,5,Phoenix,4
EyXFPk2jyuLIHidI7jNsLw,Hotels & Travel;Taxis;Nightlife;Transportation;Restaurants,32.9596225,3,Coolidge,4.5
55seKyxRWUmHC1s52xk45g,Nightlife;Bars;American (Traditional);Sports Bars;Restaurants,33.3781837,72,Phoenix,2.5
VQKRVyH-0Ny3382Sr3qeWQ,Party Supplies;Event Planning & Services,33.40521573,5,Phoenix,5
ClahX_ZOWU9ca1ET3FwiEw,Shopping;Optometrists;Health & Medical;Eyewear & Opticians,33.3892,4,Mesa,5
IPvu4UZQHIsk4sbN7PS7fw,Gift Shops;Flowers & Gifts;Shopping,33.711091,5,Phoenix,5
f9eFteZuBoZqzYg5UUrufw,Food;Coffee & Tea,33.3362743,53,Chandler,3.5
XnaJxI5blaB6ijV6OwKF0g,Health & Medical;Hospitals,33.525116,12,Phoenix,1.5
DIb64WfVqSJ_J9jqOP30pg,Burgers;Restaurants,33.3049423,4,Phoenix,2
gFGldPLVQdqbHQodU5TeUw,Gluten-Free;Asian Fusion;Chinese;Restaurants,33.64020465,39,Phoenix,3.5
Hi5oYFF0ZZkgsYQBK_Q3kQ,Day Spas;Beauty & Spas;Nail Salons,33.4628571,10,Goodyear,3.5
7Z-1mLIoxCHUxCp54W1CGQ,Pizza;Restaurants,33.3771903,31,Tempe,4
kXlQIQMZSKBXEzxby2jDDA,Restaurants;Italian,33.69703,20,Scottsdale,3
6mwduQ8fVQ_lDKDWHLvkCA,Greek;Mediterranean;Restaurants,33.6408201,16,Glendale,3.5
8FNO4D3eozpIjj0k3q5Zbg,American (Traditional);Restaurants,33.684175,52,Phoenix,3
C9V_hoXBqc9ChMp03tU_Zw,Auto Repair;Automotive;Restaurants,33.492877,4,Tonopah,4
lDaRjBglhfWCRMMYbXDMNg,Mexican;Restaurants,33.2973944,48,Chandler,3.5
MQkR2Y91ASYxTcjDQ53XcQ,Fast Food;Mexican;Tex-Mex;Restaurants,33.610703,6,Glendale,3.5
aQo_rvx2aQv-c8_BQ3Bekg,Beauty & Spas;Nail Salons,33.564316,4,Peoria,4
kBKMhXYHmxlCQubUdxShBQ,Shopping;Home Services;Internet Service Providers;Mobile Phones;Professional Services;Electronics,33.711091,10,Phoenix,3.5
40Sd5pjsCLXZ0J21SkU08g,Sandwiches;Pizza;Chicken Wings;Restaurants,33.0618328,8,Maricopa,2.5
XuQKD10Kx6OyeLSbrqX3VQ,Interior Design;Shopping;Wholesale Stores;Flooring;Home Services,33.67516,5,Phoenix,4
xtDeyIJqHcWtACX257cwKw,Doctors;Health & Medical,33.247815,4,Queen Creek,2.5
jdMZwzgn6A1_1gP2Wz2uwg,Doctors;Fertility;Health & Medical,33.6452969,5,Scottsdale,2.5
v6yvdtg9Vr0xh9mqigWxUQ,Automotive;Auto Parts & Supplies,33.3210949,4,Chandler,3.5
FmvqqBAU_IuMk5iGp4Y0JQ,Chinese;Restaurants,33.508736,17,Phoenix,2.5
iY2fbLfPNJVQ_LLSEftnnQ,Hot Tub & Pool;Shopping;Home & Garden,33.2359121,3,Chandler,3.5
uWi678q45tyGPaWGGnDvHA,Auto Repair;Automotive;Body Shops,33.630298,9,Peoria,3
ikcyah81MTF4ZzOivmPitw,Burgers;Fast Food;Restaurants,33.2767523,16,Gilbert,2
YziE21zYBD8oH7hFVM0IlA,Hair Salons;Nail Salons;Shopping;Cosmetics & Beauty Supply;Beauty & Spas,33.6308421,12,Phoenix,4.5
kta8ESyvbM9VlBNWjKzy3g,Health & Medical;Dentists;General Dentistry;Cosmetic Dentists,33.3786829,4,Tempe,5
TusXhzJIpe0xv3vm2weUhA,Italian;Pizza;Restaurants,33.5106234,23,Litchfield Park,4
oY5WmupyC3Rj_aGKoV7Ncw,Home Services;Real Estate;Apartments,33.3837325,4,Tempe,2.5
KahBDGfKvGCAAIuNFE8UkA,Shopping;Drugstores,33.6542156,7,Phoenix,3
sH17KGxbMVrlr66n92Qh8g,Fast Food;Mexican;Restaurants,33.6387259,9,Phoenix,3
1N8drNNUEc6DUnEHQFOy6A,Local Services;Damage Restoration;Home Services;Carpet Cleaning,33.4667727,28,Scottsdale,5
OSnDY-hAiwJdFSOgVBT6Pw,Hotels & Travel;Car Rental,33.432043,5,Phoenix,3
zW6ZkumoG4I38TPdoeA5cQ,Food;Ice Cream & Frozen Yogurt,33.33657,14,Gilbert,2.5
qzd0Sc2nhArm0ZAnpKdEzA,Optometrists;Health & Medical;Shopping;Eyewear & Opticians,33.5736474,6,Phoenix,3
j0cGt8mCE42Q-obJkcfrYw,Financial Services;Insurance,33.4399342,3,Buckeye,5
L1ymPhPjisiSD6RI1NtnQg,Bars;Wine Bars;Nightlife;Italian;Pizza;Restaurants,33.4959139,52,Buckeye,4
2q3IVSU8MwDvl3eXhRqKQA,Car Wash;Automotive,33.653774,25,Peoria,1.5
JqB1Nxw1uuKqYFK979HZIw,Pizza;Restaurants,33.4326594,9,Buckeye,2.5
5YAcdfhksYspetBRU2cxKA,Sandwiches;Restaurants,33.4798521,5,Phoenix,4
AuMz7XGkjLcIUurp_AD51w,Bars;Gay Bars;Nightlife;Lounges;Karaoke,33.49569,34,Phoenix,4
L9N4loWpY2bmQumLUv8r3A,"Books, Mags, Music & Video;Musical Instruments & Teachers;Shopping",33.3958117,143,Mesa,4
b-L51EaGdkkqOAIGsxmBEA,Active Life;Amateur Sports Teams,33.43753,13,Mesa,4
IIlKa_QJ2pzxaGtE1GFH8Q,Event Planning & Services;Party & Event Planning,33.60225895,5,Scottsdale,4
29YFdpekmppF2kkaf8BYsA,Active Life;Gyms;Fitness & Instruction,33.5817065,5,Peoria,5
3PoVeyK0Q6PAoZVHu9GCQA,Mexican;Restaurants,33.393234,22,Mesa,3
106JT5p8e8Chtd0CZpcARw,Food;Coffee & Tea,33.3181,12,Chandler,4.5
2MM8cFKHp8OaB13fp0ysGw,Mexican;Restaurants,33.261388,11,Chandler,3.5
OezljE7kfHWM4Lc4Hkkb4w,Hardware Stores;Shopping;Home & Garden,33.3351812,20,Tempe,4
c2pMhN54SJ6cCUIxmevxwQ,Tobacco Shops;Shopping,33.43373345,6,Mesa,4.5
BKH0VI_6nFqLq1fZgX7AWg,Hotels & Travel;Car Rental,33.4483771,36,Phoenix,2
YyYQgZR-6bG0gSZlsM20uA,American (New);Restaurants,33.604856,5,Fountain Hills,4
rhf8H7KZsMHRAprI5-D3sQ,Italian;Pizza;Restaurants,33.3216034,46,Tempe,4
Pvfgl7nh6il47jdJUbWL6g,Mass Media;Radio Stations,33.449188,3,Phoenix,3.5
qiZdEquZoYtMJYds6dj1nw,Women's Clothing;Fashion;Shopping;Accessories,33.3022462,3,Chandler,3.5
sceXRCTMp56StGN_8tZUmg,Shopping;Home & Garden;Appliances,33.6392048,4,Glendale,5
De5urGVv1kkiKVJ9bvlQ6w,Food;Convenience Stores,33.4945846,11,Scottsdale,4.5
Zmf_0A0QNLBCiag0Q-b9bQ,Auto Repair;Automotive,33.8684928,6,Phoenix,5
LY5TW3Pvlfpprl3kpRE5_w,Shopping;Drugstores;Beauty & Spas;Food;Convenience Stores;Cosmetics & Beauty Supply,33.5244132,3,Glendale,2.5
QVrdEvvkSp_q6ryps6zyIg,Shopping;Home Services;Building Supplies;Cabinetry;Hardware Stores;Home & Garden,33.6120469,4,Phoenix,3.5
h_t26CAo7r6JqmtEchLuNA,Hardware Stores;Shopping;Home & Garden,33.23626,3,Chandler,4.5
XGBc_dZPCoED8LeSjxYm2A,Pizza;Restaurants,33.4809363,28,Scottsdale,3.5
j6VY9UwaQCiEWfQtNyEouQ,Mexican;Restaurants,33.479588,5,Phoenix,4
NrLDMGFcg56yv3mpsDilhQ,Restaurants,33.5660565,3,Peoria,1
RqpoHP1Ei8Wn_jX478kybg,Local Services;Dry Cleaning & Laundry,33.756006,6,Cave Creek,4
dbXi2Ebw8y8W2qBtbDHXxQ,Skin Care;Day Spas;Hair Removal;Beauty & Spas,33.308292,4,Chandler,5
HQAm05175AjX9bTfc0NYYw,Women's Clothing;Fashion;Shopping;Accessories,33.6357206,3,Scottsdale,2.5
7LrUXau46tXRsLzJuQtarQ,Pizza;Restaurants,33.24665,4,Chandler,3
EfQynnWvo_vXR0TJejeBTQ,Banks & Credit Unions;Financial Services,33.306517,3,Chandler,3
BBFXBS6zkhJVDSfe9Fg8Pw,Local Services;Shipping Centers;Notaries;Printing Services,33.640148,6,Surprise,3.5
aJQWCy_lGqAfGKJR5-fvWg,Pizza;Restaurants,33.6538701,17,Glendale,2.5
vO6cf20IAsa9L6G1HirMZQ,,33.628094,4,Scottsdale,2
tduUvvYbKqGH0obNGTZD7A,Veterinarians;Pets,33.575245,5,Peoria,1
nS-7i9dyLr1M4pwWjNmCEQ,Burgers;Fast Food;Restaurants,33.4514713,7,Mesa,2.5
snNek6yd-iGhxkswEsdiaA,Local Services;Dry Cleaning & Laundry,33.639969,4,Phoenix,1
ayYTTXSySXMt5u1NkTKSfg,Home Services;Real Estate;Apartments,33.421749,3,Tempe,3.5
fQH-oWAdvodevwdtEcvZnw,Shopping;Home Decor;Home & Garden,33.2958572,7,Chandler,4
